timestamp,gitaly,gitlab-exporter,gitlab-shell,gitlab-workhorse,kas,migrations,minio,minio-mc,postgresql,registry,sidekiq,toolbox,webservice
1727794920,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727794950,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727794980,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795010,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795040,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795070,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795100,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795130,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795160,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795190,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795220,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795250,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795280,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795310,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795340,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727795370,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727795400,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727795430,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727795460,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727795490,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727795520,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727795550,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727795580,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727795610,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727795640,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727795670,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727795700,0.1,0.075,0,0.7000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.1
1727795730,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795760,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795790,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795820,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795850,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795880,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795910,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795940,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727795970,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727796000,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727796030,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,3
1727796060,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727796090,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727796120,0.1,0.075,0,1,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,3
1727796150,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.4
1727796180,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.4
1727796210,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.4
1727796240,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.4
1727796270,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.4
1727796300,0.1,0.075,0,0.8,0.2,0.25,0.1,0.05,0.25,0.1,3.6,0.05,2.4
1727796330,0.1,0.075,0,0.5,0.2,0.25,0.1,0.05,0.25,0.1,3.6,0.05,1.5
1727796360,0.1,0.075,0,0.5,0.2,0.25,0.1,0.05,0.25,0.1,3.6,0.05,1.5
1727796390,0.1,0.075,0,0.5,0.2,0.25,0.1,0.05,0.25,0.1,3.6,0.05,1.5
1727796420,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,3.6,0.05,2.6999999999999997
1727796450,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,3.6,0.05,2.6999999999999997
1727796480,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,3.6,0.05,2.6999999999999997
1727796510,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,3.6,0.05,2.6999999999999997
1727796540,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,3.6,0.05,2.6999999999999997
1727796570,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,3.6,0.05,2.6999999999999997
1727796600,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.6999999999999997
1727796630,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.6999999999999997
1727796660,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.6999999999999997
1727796690,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.6999999999999997
1727796720,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.6999999999999997
1727796750,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.6999999999999997
1727796780,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.6999999999999997
1727796810,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,2.7,0.05,2.6999999999999997
1727796840,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727796870,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727796900,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727796930,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727796960,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727796990,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727797020,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727797050,0.1,0.075,0,0.9,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,2.6999999999999997
1727797080,0.1,0.075,0,0.6000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.7999999999999998
1727797110,0.1,0.075,0,0.6000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.7999999999999998
1727797140,0.1,0.075,0,0.6000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.7999999999999998
1727797170,0.1,0.075,0,0.6000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.7999999999999998
1727797200,0.1,0.075,0,0.6000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.7999999999999998
1727797230,0.1,0.075,0,0.6000000000000001,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.7999999999999998
1727797260,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797290,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797320,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797350,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797380,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797410,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797440,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797470,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797500,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797530,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797560,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727797590,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797620,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797650,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797680,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797710,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797740,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797770,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797800,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797830,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797860,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797890,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797920,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727797950,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727797980,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798010,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798040,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798070,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798100,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798130,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798160,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798190,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798220,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798250,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798280,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798310,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798340,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798370,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798400,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798430,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798460,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727798490,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727798520,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727798550,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727798580,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727798610,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727798640,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727798670,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727798700,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727798730,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727798760,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727798790,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727798820,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727798850,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.8999999999999999
1727798880,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798910,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798940,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727798970,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799000,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799030,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799060,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799090,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799120,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799150,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799180,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799210,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799240,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799270,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799300,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799330,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799360,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799390,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799420,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799450,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799480,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799510,0.1,0.075,0,0.30000000000000004,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.8999999999999999
1727799540,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799570,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799600,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799630,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799660,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799690,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799720,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799750,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799780,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799810,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799840,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799870,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799900,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799930,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799960,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727799990,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800020,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800050,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800080,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800110,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800140,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800170,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800200,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800230,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800260,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800290,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800320,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800350,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800380,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800410,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800440,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800470,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800500,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800530,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800560,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800590,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800620,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800650,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800680,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800710,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727800740,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727800770,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727800800,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727800830,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727800860,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727800890,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727800920,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727800950,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727800980,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727801010,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727801040,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727801070,0.1,0.075,0,0.4,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,1.2
1727801100,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801130,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801160,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801190,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801220,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801250,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801280,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801310,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801340,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801370,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801400,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801430,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801460,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801490,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801520,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801550,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801580,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801610,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801640,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801670,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801700,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801730,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727801760,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801790,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801820,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801850,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801880,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801910,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801940,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727801970,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727802000,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727802030,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,0.9,0.05,0.6
1727802060,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727802090,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727802120,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
1727802150,0.1,0.075,0,0.2,0.2,0.25,0.1,0.05,0.25,0.1,1.8,0.05,0.6
