timestamp,certificates,gitaly,gitlab-exporter,gitlab-shell,gitlab-workhorse,kas,metrics,minio,postgresql,prometheus-server,prometheus-server-configmap-reload,redis,registry,sidekiq,toolbox,webservice,dependencies,configure
1727803410,,338554880,32399360,19226624,55087104,80179200,15171584,10387456,224976896,1388269568,4481024,58241024,27553792,1586585600,1196032,6020440064,,
1727803440,,338554880,32399360,19820544,55083008,80871424,15171584,10387456,225906688,1388269568,4481024,58331136,27553792,1586585600,1196032,6020112384,,
1727803470,,315822080,32403456,18857984,48107520,80883712,13852672,10387456,229232640,1397530624,4489216,57495552,27332608,1585172480,1196032,6074552320,,
1727803500,,315424768,32403456,18894848,48218112,81031168,12931072,10387456,229232640,1397530624,4489216,57561088,27332608,1567178752,1196032,6082084864,,
1727803530,,374259712,32055296,19234816,48996352,81027072,12931072,10387456,239132672,1391226880,4481024,57835520,27590656,1589039104,1196032,6120103936,,
1727803560,,404860928,32059392,19304448,47415296,81039360,12931072,10387456,239132672,1391222784,4481024,58146816,27426816,1589039104,1196032,6169481216,,
1727803590,,413208576,32399360,18886656,47415296,81039360,13058048,10371072,236896256,1391222784,4485120,58097664,27254784,1591717888,1196032,6178418688,,
1727803620,,413208576,32059392,19542016,48775168,81051648,13058048,10371072,235466752,1399566336,4485120,58380288,27267072,1574301696,1196032,6178938880,,
1727803650,,406765568,32407552,18849792,48902144,80502784,13320192,10371072,248324096,1377849344,4485120,58408960,27267072,1588219904,1196032,6184714240,,
1727803680,,414593024,32059392,18845696,48431104,80502784,13914112,10371072,249188352,1387376640,4481024,58408960,27430912,1570131968,1196032,6178373632,,
1727803710,,412037120,32403456,18841600,48594944,80515072,13918208,10371072,253054976,1395490816,4481024,58183680,27410432,1570131968,1200128,6165114880,,
1727803740,,399036416,32055296,18886656,48635904,80584704,13930496,10371072,253935616,1387528192,4481024,58183680,27406336,1577279488,1200128,6148345856,,
1727803770,,402104320,32399360,19140608,48717824,80560128,13930496,10371072,253935616,1387528192,4481024,58437632,27410432,1577279488,1200128,6122278912,,
1727803800,,400945152,32059392,18665472,48726016,79671296,13725696,10371072,255713280,1387659264,4481024,58437632,27406336,1591926784,1200128,6136119296,,
1727803830,,415768576,32059392,18665472,47153152,79650816,13725696,10371072,255713280,1388617728,4489216,58421248,27422720,1571639296,1200128,6253252608,,
1727803860,,415768576,32055296,18948096,47468544,80302080,13742080,10371072,264536064,1388724224,4485120,57794560,27422720,1587077120,1200128,6424322048,,
1727803890,,413827072,32399360,18948096,47280128,80281600,13721600,10371072,264343552,1388777472,4485120,57352192,27426816,1587851264,1200128,6418780160,,
1727803920,,412028928,32055296,19136512,47575040,80289792,13574144,10436608,264216576,1388777472,4489216,57544704,27426816,1568415744,1200128,6404329472,,
1727803950,,413892608,32391168,18882560,47341568,80277504,13574144,10436608,293126144,1388777472,4489216,58183680,27500544,1587105792,1200128,6411460608,,
1727803980,,413892608,32055296,18558976,48128000,80293888,13574144,10436608,290009088,1389883392,4489216,58183680,27504640,2136727552,1200128,6314799104,,
1727804010,,413368320,32346112,18812928,48885760,80277504,13209600,10436608,288141312,1389875200,4481024,58081280,27500544,2858237952,1200128,6305435648,,
1727804040,,401817600,32063488,19853312,48287744,80281600,12771328,10436608,288141312,1405714432,4481024,58040320,27504640,2855460864,1200128,6305435648,,
1727804070,,402735104,32063488,19329024,48590848,80539648,12771328,10436608,334581760,1405702144,4481024,58531840,27508736,2866102272,1200128,6271942656,,
1727804100,,345579520,32059392,19333120,48586752,80535552,13197312,10436608,334802944,1425518592,4485120,58531840,27521024,2865696768,1200128,6145847296,,
1727804130,,345309184,32346112,19333120,47161344,80539648,13176832,10436608,344608768,1432297472,4485120,58589184,27521024,2885394432,1200128,6132846592,,
1727804160,,344084480,32059392,18972672,48242688,80535552,13176832,10436608,344608768,1432059904,4489216,58589184,27533312,2895474688,1200128,6132350976,,
1727804190,,344866816,32362496,18755584,48726016,80535552,13586432,10436608,327938048,1432059904,4489216,58327040,27361280,2904088576,1200128,6147596288,,
1727804220,,326897664,32063488,20066304,48807936,80539648,14323712,10436608,329859072,1438674944,4489216,58388480,27365376,2916941824,1200128,6147596288,,
1727804250,,326897664,32063488,19550208,47648768,80531456,14327808,10436608,334061568,1438822400,4485120,59224064,27369472,2896183296,1200128,6120542208,,
1727804280,,326389760,32059392,19025920,47345664,80535552,14327808,10436608,273940480,1438822400,4485120,58068992,27361280,2921275392,1200128,6164135936,,
1727804310,,387928064,32395264,18894848,47349760,80531456,14757888,10436608,273940480,1438838784,4481024,58085376,27365376,2915536896,1200128,6197465088,,
1727804340,,391245824,32055296,19558400,48558080,80531456,13836288,10436608,235925504,1423171584,4481024,57724928,27398144,2922315776,1200128,6214414336,,
1727804370,,397897728,32346112,19738624,48865280,80535552,13836288,10436608,228929536,1422905344,4481024,57724928,27398144,2919780352,1200128,6245203968,,
1727804400,,397897728,32346112,19816448,49041408,80535552,12742656,10444800,233156608,1422929920,4485120,57761792,27402240,2919780352,1200128,6248681472,,
1727804430,,385236992,32346112,19824640,47579136,80535552,12738560,10440704,227229696,1425719296,4481024,58314752,27410432,2895167488,1200128,6212112384,,
1727804460,,385118208,32059392,19296256,47587328,80535552,12931072,10436608,227229696,1425719296,4481024,58314752,27439104,2895167488,1200128,6196002816,,
1727804490,,361746432,32059392,18853888,47677440,80535552,12931072,10436608,232083456,1419440128,4485120,57974784,27443200,2917244928,1200128,6172966912,,
1727804520,,367513600,32059392,18337792,48152576,80535552,13373440,10338304,238129152,1419431936,4481024,58695680,27443200,2917244928,1200128,6147063808,,
1727804550,,367513600,32399360,18612224,48152576,80535552,13357056,10338304,238129152,1419460608,4481024,57987072,27443200,2923003904,1200128,6143856640,,
1727804580,,369197056,32059392,18534400,48250880,80531456,13418496,10338304,237158400,1419460608,4481024,57794560,27500544,1591902208,1200128,6127603712,,
1727804610,,369197056,32059392,19001344,46313472,80531456,13434880,10346496,246231040,1419476992,4485120,57958400,27500544,1591902208,1200128,6150475776,,
1727804640,,376381440,32059392,19001344,46313472,81211392,13434880,10338304,243924992,1419476992,4485120,57905152,27500544,1588178944,1200128,6141972480,,
1727804670,,377987072,32399360,18743296,47693824,81195008,14778368,10338304,245321728,1419468800,4485120,58191872,27500544,1590259712,1200128,6156607488,,
1727804700,,376877056,32399360,18976768,47439872,81195008,13697024,10338304,245321728,1405247488,4485120,57982976,27525120,1590259712,1200128,6127779840,,
1727804730,,400224256,32096256,19525632,47566848,81203200,13697024,10338304,247840768,1405276160,4485120,57778176,27525120,1590226944,1200128,6290378752,,
1727804760,,400224256,32354304,19775488,46723072,81203200,13697024,10338304,247050240,1405276160,4485120,58011648,27529216,1594265600,1200128,6153375744,,
1727804790,,429670400,32374784,19775488,46714880,81002496,14176256,10338304,247050240,1405292544,4485120,58011648,27717632,1589792768,1200128,6239756288,,
1727804820,,429670400,32055296,18952192,46735360,81018880,13750272,10338304,249425920,1391099904,4485120,58073088,27717632,1579012096,1200128,6182998016,,
1727804850,,407232512,32055296,18948096,46735360,81014784,13787136,10338304,295469056,1391099904,4481024,58081280,27725824,1579012096,1200128,6242279424,,
1727804880,,408686592,32055296,18956288,46804992,81010688,13279232,10338304,295469056,1397719040,4481024,58028032,27729920,1600843776,1200128,6323216384,,
1727804910,,408166400,32403456,19681280,46780416,80998400,13279232,10338304,291471360,1412440064,4481024,57856000,27774976,1574842368,1200128,6256427008,,
1727804940,,408166400,32059392,19296256,46776320,81002496,13545472,10338304,294952960,1395511296,4481024,58146816,27590656,2193571840,1200128,6197342208,,
1727804970,,375427072,32346112,19824640,46039040,81002496,13545472,10338304,306139136,1395511296,4485120,58687488,27594752,2863194112,1200128,6199037952,,
1727805000,,375218176,32088064,20074496,45998080,81006592,14311424,10371072,290938880,1436233728,4485120,58400768,27594752,2841939968,1200128,6192963584,,
1727805030,,375422976,32088064,19869696,44232704,81006592,14364672,10371072,339828736,1436233728,4485120,59547648,27774976,2882056192,1200128,6170435584,,
1727805060,,320602112,32354304,18731008,44224512,81264640,14626816,10371072,331706368,1452912640,4485120,58806272,27500544,2901630976,1200128,6180429824,,
1727805090,,321007616,32350208,19025920,44228608,81264640,14659584,10371072,323899392,1452916736,4489216,58712064,27508736,2901086208,1200128,6193356800,,
1727805120,,321667072,32157696,19578880,42532864,81002496,14876672,10371072,320475136,1452924928,4489216,59072512,27512832,2888134656,1200128,6180573184,,
1727805150,,321671168,32157696,19582976,42528768,81268736,14876672,10371072,320475136,1452924928,4489216,59265024,27529216,2898841600,1200128,6183239680,,
1727805180,,322338816,32354304,19353600,42528768,81002496,14008320,10371072,319795200,1453072384,4485120,58880000,27541504,2897952768,1200128,6176280576,,
1727805210,,321216512,32395264,19361792,42524672,81006592,13991936,10371072,323256320,1453072384,4485120,58867712,27525120,2924081152,1200128,6197669888,,
1727805240,,320434176,32055296,19296256,42401792,81006592,13824000,10371072,323178496,1418055680,4489216,58695680,27525120,2874159104,1200128,6171439104,,
1727805270,,320176128,32391168,19132416,42405888,81006592,13283328,10371072,323178496,1420701696,4489216,58695680,27525120,2923462656,1200128,6183133184,,
1727805300,,319361024,32059392,19427328,42397696,81006592,13590528,10338304,290906112,1409404928,4489216,59424768,27328512,2876833792,1200128,6177783808,,
1727805330,,319242240,32059392,19226624,42393600,81002496,13594624,10338304,290906112,1409437696,4481024,59129856,27328512,2876833792,1200128,6175887360,,
1727805360,,320057344,32059392,19496960,42409984,81002496,13594624,10436608,232103936,1415995392,4481024,58306560,27328512,2885857280,1200128,6162915328,,
1727805390,,320585728,32399360,18935808,42397696,80019456,14426112,10436608,232103936,1435750400,4485120,58712064,27328512,2903990272,1200128,6174965760,,
1727805420,,317972480,32096256,19206144,42401792,80015360,14426112,10436608,234557440,1435738112,4485120,58662912,27324416,2903990272,1200128,6187397120,,
1727805450,,318164992,32395264,19234816,42401792,80015360,14729216,10436608,234557440,1411870720,4485120,58662912,27324416,2903519232,1200128,6175485952,,
1727805480,,318828544,32059392,18948096,42405888,80031744,13701120,10436608,231260160,1411874816,4485120,58191872,27332608,2885079040,1200128,6187683840,,
1727805510,,318566400,32399360,19206144,42397696,80015360,13713408,10436608,233578496,1411874816,4485120,57933824,27332608,2899943424,1200128,6173519872,,
1727805540,,318566400,32399360,19611648,42405888,78733312,13369344,10436608,235216896,1433296896,4489216,57933824,27336704,2891493376,1200128,6173417472,,
1727805570,,318517248,32395264,19271680,42393600,79228928,13369344,10436608,231620608,1433395200,4489216,58159104,27598848,2905780224,1200128,6175535104,,
1727805600,,318566400,32059392,19263488,42393600,79228928,13623296,10440704,231436288,1433473024,4485120,58167296,27332608,1597104128,1200128,6187585536,,
1727805630,,319262720,32059392,19648512,42418176,79228928,13623296,10436608,266244096,1435840512,4485120,58167296,27336704,1578582016,1200128,6187511808,,
1727805660,,319262720,32407552,18661376,42405888,79884288,14508032,10436608,266248192,1436278784,4485120,58806272,27336704,1606045696,1200128,6162956288,,
1727805690,,319078400,32399360,18579456,42401792,79491072,14508032,10436608,266510336,1436364800,4481024,58535936,27336704,1597636608,1200128,6188118016,,
1727805720,,319082496,32096256,19632128,42401792,79491072,14733312,10436608,266514432,1436364800,4481024,58494976,27336704,1581142016,1200128,6187765760,,
1727805750,,319082496,32346112,18612224,42401792,79491072,14745600,10436608,269848576,1437626368,4481024,58494976,27336704,1597976576,1200128,6159417344,,
1727805780,,319336448,32346112,18870272,42401792,79491072,14745600,10403840,269950976,1437614080,4481024,58236928,27344896,1597976576,1200128,6159417344,,
1727805810,,318816256,32342016,18759680,48345088,80150528,13582336,10403840,287100928,1440210944,4481024,58236928,27357184,1603289088,1200128,6032809984,,
1727805840,,318820352,32342016,18759680,50642944,80818176,13430784,10403840,287100928,1440210944,4481024,58040320,27361280,1580199936,1200128,6486175744,,
1727805870,,318816256,32055296,20008960,70422528,80818176,13430784,10403840,309215232,1440260096,4489216,58052608,27369472,1600585728,1200128,6477398016,,
1727805900,,318812160,32059392,19173376,70688768,80818176,13299712,10403840,301838336,1440247808,4485120,58109952,27369472,1581150208,1200128,7072944128,,
1727805930,,318812160,32403456,18911232,71413760,80818176,13299712,10371072,327798784,1411592192,4485120,58757120,27418624,1603493888,1200128,7992639488,,
1727805960,,444399616,32055296,18391040,72695808,80818176,13594624,10371072,329527296,1427116032,4485120,58449920,27418624,1585328128,1200128,8353157120,,
1727805990,,444399616,32055296,18747392,90185728,80818176,13594624,10371072,323784704,1437999104,4485120,58449920,27414528,1585328128,1200128,9570496512,6324224,
1727806020,,401412096,32399360,18591744,107499520,80818176,13676544,10371072,316919808,1437999104,4485120,58724352,27435008,1578717184,1200128,10010652672,6324224,
1727806050,,401154048,32374784,18841600,108711936,80814080,13676544,10371072,320905216,1431912448,4485120,58490880,27312128,1595678720,1200128,11396743168,6324224,
1727806080,,401764352,32055296,19107840,112050176,80826368,13676544,10338304,319696896,1433542656,4481024,58793984,27316224,1601589248,1200128,12338126848,6324224,
1727806110,,381235200,32350208,18583552,113602560,80826368,13213696,10338304,360280064,1470558208,4481024,58753024,27316224,1597280256,1200128,12511383552,6324224,
1727806140,,380973056,32055296,18845696,114925568,80822272,13959168,10338304,361320448,1472557056,4489216,58753024,27312128,1597280256,1200128,12718678016,6324224,
1727806170,,381497344,32399360,18362368,116068352,80822272,13959168,10338304,361320448,1472925696,4489216,58781696,27344896,1583742976,1200128,12889817088,6324224,
1727806200,,380469248,32059392,18616320,118644736,80818176,13991936,10338304,366931968,1473433600,4489216,58761216,27181056,1582129152,1200128,12873457664,6324224,
1727806230,,421056512,32059392,18608128,118104064,80822272,14012416,10338304,378322944,1480364032,4481024,59453440,27181056,1600262144,1200128,12920868864,6324224,
1727806260,,439009280,32059392,18505728,120365056,80822272,14012416,10338304,403709952,1480364032,4481024,59707392,27197440,1582690304,1200128,14031597568,10051584,
1727806290,,444866560,32059392,18546688,121040896,80822272,15142912,10338304,412659712,1482076160,4481024,59502592,27238400,2756308992,1200128,14082805760,3727360,
1727806320,,400834560,32391168,18808832,121032704,80822272,14671872,10338304,391741440,1483927552,4481024,60792832,27242496,2877800448,1200128,14213603328,3727360,
1727806350,,400572416,32059392,18833408,138670080,81084416,14671872,10338304,453840896,1515974656,4481024,60035072,27250688,2894942208,1200128,14833819648,7925760,
1727806380,,400113664,32055296,18571264,172756992,81346560,14856192,10338304,454246400,1526304768,4481024,60506112,27246592,2906267648,1200128,17479430144,7925760,
1727806410,,400113664,32362496,18997248,185135104,80846848,14856192,10338304,454246400,1526304768,4481024,59867136,27312128,2910793728,1200128,20543164416,7925760,
1727806440,,343851008,32055296,19263488,186650624,80818176,14979072,10338304,457191424,1528037376,4481024,60465152,27312128,2919665664,1200128,21290594304,7925760,
1727806470,,343584768,32350208,19025920,187097088,80818176,14987264,10338304,462061568,1630703616,4481024,60227584,27316224,2909294592,1200128,21456670720,7925760,
1727806500,,343674880,32059392,18739200,186834944,80818176,13934592,10338304,462061568,1634738176,4481024,60198912,27582464,2900582400,1200128,22457692160,7925760,
1727806530,,321785856,32346112,19005440,185503744,79835136,13938688,10338304,470147072,1637101568,4481024,60198912,27324416,2889273344,1200128,23005630464,7925760,
1727806560,,322568192,32346112,18452480,185139200,79835136,13938688,10338304,418873344,1637203968,4481024,60485632,27328512,2904551424,1200128,23102406656,4198400,
1727806590,,322043904,32399360,18599936,188739584,79839232,13717504,10338304,443273216,1637203968,4481024,60817408,27328512,2903060480,1200128,23058440192,4198400,
1727806620,,322662400,32055296,18890752,191283200,79835136,13529088,10338304,458604544,1637556224,4481024,60280832,27328512,3427307520,1200128,23040872448,8433664,
1727806650,,322375680,32399360,18894848,186839040,80101376,13529088,10338304,448876544,1609199616,4485120,60256256,27377664,4161884160,1200128,23287312384,4235264,
1727806680,,320028672,32055296,18890752,189362176,80154624,13381632,10469376,272465920,1609392128,4485120,60256256,27373568,4160643072,1200128,23239245824,4235264,
1727806710,,320028672,32350208,18980864,192839680,80154624,13369344,10469376,316968960,1616838656,4485120,59658240,27381760,4210544640,1200128,23269568512,4235264,
1727806740,,321167360,32350208,19021824,194654208,80154624,13369344,10469376,316694528,1611145216,4485120,59310080,27385856,4192268288,1200128,23331205120,4235264,
1727806770,,319184896,32063488,18702336,195051520,80158720,13443072,10473472,316694528,1611145216,4485120,59936768,27451392,4209254400,1200128,23201452032,4235264,
1727806800,,319434752,32055296,18903040,196337664,80158720,13127680,10469376,331313152,1611227136,4485120,59609088,27447296,4212850688,1200128,23398854656,4235264,
1727806830,,319434752,32436224,19148800,197398528,80158720,13139968,10469376,359485440,1611268096,4485120,59609088,27451392,2889986048,1200128,23482294272,4235264,
1727806860,,319201280,32059392,19124224,197758976,80158720,13139968,10469376,359841792,1519079424,4485120,59752448,27447296,2921775104,1200128,23687438336,4235264,
1727806890,,319152128,32059392,19120128,197591040,80158720,13123584,10469376,359841792,1532256256,4485120,59994112,27414528,2932887552,1200128,23321284608,4235264,
1727806920,,319524864,32403456,19120128,198320128,80666624,13029376,10518528,371085312,1532325888,4485120,59678720,27414528,2896347136,1200128,23271464960,,
1727806950,,319520768,32350208,18341888,134770688,80187392,13029376,10518528,339394560,1545412608,4485120,59678720,27418624,2923442176,1200128,13882376192,,
1727806980,,319520768,32059392,18915328,79839232,80187392,12701696,10518528,339394560,1545400320,4481024,59899904,27414528,2933264384,1200128,9040064512,,
1727807010,,316837888,32350208,18649088,79028224,79921152,12689408,10518528,345194496,1539649536,4481024,60010496,27504640,2944630784,1200128,8895406080,,
1727807040,,316837888,32104448,18640896,78696448,79921152,12689408,10518528,345194496,1539637248,4481024,60088320,27508736,2944630784,1200128,8786681856,,
1727807070,,317763584,32346112,18382848,78192640,79937536,12947456,10518528,349458432,1539657728,4481024,60088320,27504640,2933653504,1200128,8857956352,,
1727807100,,317763584,32063488,19124224,78901248,80592896,13697024,10518528,358424576,1539645440,4493312,60829696,27508736,2919034880,1200128,8993390592,,
1727807130,,316989440,32063488,18931712,78962688,80535552,13697024,10518528,358424576,1539645440,4485120,60133376,27508736,2935529472,1200128,8972218368,,
1727807160,,317247488,32059392,18931712,78692352,80273408,14491648,10518528,355160064,1518161920,4485120,60084224,27394048,2902126592,1200128,9018806272,,
1727807190,,317247488,32059392,19070976,78774272,80330752,14536704,10403840,362876928,1518161920,4485120,60309504,27398144,2950262784,1200128,8939798528,,
1727807220,,316727296,32346112,18472960,78995456,80338944,14737408,10403840,361713664,1526792192,4481024,59932672,27398144,2934419456,1200128,8805855232,,
1727807250,,316796928,32059392,18505728,78979072,81002496,14737408,10403840,364285952,1514283008,4485120,60162048,27451392,2939789312,1200128,8817975296,,
1727807280,,317059072,32059392,19079168,78475264,80998400,13926400,10403840,364285952,1514528768,4485120,59867136,27451392,2927796224,1196032,8788815872,,
1727807310,,316796928,32346112,18325504,80850944,81006592,13930496,10305536,378884096,1519099904,4485120,59867136,27262976,2949087232,1196032,8903933952,,
1727807340,,317186048,32055296,18698240,80850944,80994304,13930496,10305536,380600320,1504940032,4489216,59822080,27262976,2936561664,1196032,8891318272,,
1727807370,,317186048,32354304,18698240,78966784,80994304,13225984,10305536,380600320,1504956416,4489216,60284928,27262976,2936561664,1196032,8934146048,,
1727807400,,317120512,32055296,21483520,79532032,80994304,13664256,10305536,338960384,1504964608,4489216,59715584,27373568,2946158592,1196032,8999874560,,
1727807430,,481042432,32354304,21483520,79523840,80994304,13664256,10305536,358400000,1504964608,4485120,59621376,27377664,2943868928,1196032,8746901504,,
1727807460,,495304704,32059392,19337216,83304448,80994304,14471168,10305536,362471424,1516056576,4481024,59936768,27381760,2943868928,1196032,8717877248,,
1727807490,,391081984,32350208,19456000,95870976,80994304,14741504,10305536,362471424,1507835904,4481024,59936768,27377664,2943008768,1196032,8876347392,,
1727807520,,391081984,32055296,19189760,95051776,80998400,14655488,10305536,368906240,1508036608,4481024,59936768,27385856,2923233280,1196032,9967624192,,
1727807550,,390909952,32403456,19075072,94789632,81006592,14651392,10305536,423219200,1535074304,4485120,60440576,27381760,2928578560,1196032,10974445568,,
1727807580,,390676480,32403456,19005440,98234368,80998400,14651392,10309632,423383040,1535074304,4485120,60002304,27381760,2931236864,1196032,11018027008,,
1727807610,,391606272,32346112,18952192,98451456,80994304,13828096,10305536,423383040,1537900544,4485120,59936768,27381760,2940993536,1196032,11195924480,,
1727807640,,391282688,32055296,18751488,99561472,80994304,13578240,10305536,429293568,1537990656,4481024,59936768,27496448,2933710848,1196032,8500035584,,
1727807670,,484941824,32346112,18391040,75976704,80994304,13578240,10305536,429293568,1558118400,4481024,60375040,27504640,2943287296,1196032,8777650176,,
1727807700,,503799808,32055296,18804736,76709888,80994304,13578240,10305536,430493696,1558523904,4485120,60583936,27500544,2919907328,1196032,8811077632,,
1727807730,,395939840,32366592,18280448,77246464,79945728,13111296,10305536,430493696,1558560768,4485120,60166144,27770880,2951843840,1196032,8787861504,,
1727807760,,396681216,32055296,18546688,77414400,79949824,13565952,10305536,428544000,1558560768,4485120,60366848,27836416,2919088128,1196032,8918355968,,
1727807790,,493293568,32358400,18546688,77848576,79953920,13578240,10305536,428544000,1558638592,4485120,60366848,27582464,2933555200,1196032,8927313920,,
1727807820,,508977152,32059392,18411520,77217792,80334848,13578240,10305536,385155072,1553727488,4485120,60567552,27582464,2933338112,1196032,8810430464,,
1727807850,,503226368,32346112,18792448,77918208,80191488,14450688,10309632,386854912,1553743872,4485120,59924480,27582464,2928295936,1196032,8827166720,,
1727807880,,502333440,32063488,18878464,78393344,80191488,14692352,10305536,342347776,1553735680,4485120,60190720,27406336,2924740608,1196032,8848990208,,
1727807910,,485117952,32350208,18882560,77688832,80216064,14696448,10305536,347111424,1553735680,4489216,59953152,27402240,2931970048,1196032,8874975232,,
1727807940,,504655872,32059392,19070976,77926400,80855040,13336576,10276864,347078656,1554071552,4481024,59908096,27402240,2955837440,1196032,9037742080,,
1727807970,,481849344,32346112,18546688,76972032,80855040,13344768,10272768,350195712,1534562304,4481024,58818560,27406336,2940194816,1196032,9032753152,,
1727808000,,505823232,32059392,18804736,78180352,80855040,13344768,10272768,253210624,1534435328,4481024,58818560,27435008,2955673600,1196032,9070661632,,
1727808030,,490754048,32350208,18837504,77967360,81117184,13312000,10272768,253542400,1534435328,4481024,57483264,27435008,2932973568,1196032,9052205056,,
1727808060,,507129856,32350208,18849792,78008320,80855040,12877824,10272768,253906944,1539657728,4489216,57483264,27439104,2932973568,1196032,6492930048,,
1727808090,,464736256,32403456,18448384,56729600,80855040,12877824,10272768,256901120,1536045056,4485120,57946112,27439104,2963247104,1196032,6493921280,,
1727808120,,447213568,32059392,18452480,55627776,80855040,13910016,10272768,256901120,1536045056,4481024,57688064,27455488,2962374656,1196032,6456573952,,
1727808150,,649535488,32387072,20103168,57528320,80875520,14168064,10272768,263806976,1536065536,4481024,57704448,27451392,2957062144,1196032,6296498176,,
1727808180,,541036544,32387072,19030016,55590912,79609856,14680064,10272768,281464832,1536065536,4481024,57516032,27451392,2957062144,1196032,6054428672,,
1727808210,,788045824,32378880,18812928,74846208,79609856,14680064,10272768,282120192,1503744000,4485120,57610240,27451392,2962550784,1196032,6560964608,3227648,
1727808240,,457277440,32055296,19558400,79503360,79609856,14770176,10272768,283926528,1516343296,4485120,57610240,27451392,1612369920,1196032,7300145152,3227648,
1727808270,,465637376,32428032,19439616,78430208,79613952,14770176,10272768,276094976,1539100672,4481024,57393152,27488256,1607913472,1196032,8021151744,3227648,
1727808300,,396619776,32059392,18919424,78352384,79613952,13254656,10272768,281833472,1545662464,4481024,57954304,27488256,1590628352,1196032,8320409600,3227648,
1727808330,,395988992,32342016,18669568,75739136,79609856,13258752,10272768,280526848,1531592704,4481024,58015744,27484160,1590628352,1196032,8356302848,3227648,
1727808360,,502116352,32059392,18403328,74985472,79613952,13873152,10305536,281030656,1531613184,4481024,57655296,27369472,1614544896,1196032,8410755072,3227648,
1727808390,,504692736,32387072,18976768,76857344,79609856,13873152,10305536,282374144,1531613184,4481024,57622528,27336704,1591762944,1196032,8375840768,3227648,
1727808420,,504377344,32055296,18714624,77787136,79613952,13885440,10305536,272224256,1531711488,4481024,57688064,27336704,1613508608,1196032,8381259776,3227648,
1727808450,,503705600,32055296,18460672,78147584,79613952,13889536,10305536,276361216,1532612608,4485120,57688064,27336704,1622175744,1196032,8532758528,3227648,
1727808480,,503705600,32059392,18980864,78135296,79613952,13889536,10305536,279171072,1532612608,4485120,57606144,27336704,1621106688,1196032,8614518784,3227648,
1727808510,,398123008,32059392,18984960,78704640,79613952,13971456,10305536,304386048,1532698624,4485120,58515456,27344896,1612275712,1196032,8627613696,,
1727808540,,398123008,32059392,18501632,79429632,79613952,13987840,10305536,266588160,1532690432,4485120,58241024,27348992,1596497920,1196032,8531554304,,
1727808570,,398663680,32399360,19283968,80203776,79613952,13991936,10305536,260853760,1521295360,4481024,58241024,27348992,1610747904,1196032,8532586496,,
1727808600,,528412672,32399360,18767872,84799488,79609856,13967360,10305536,260853760,1521291264,4481024,57434112,27344896,1594003456,1196032,8470671360,,
1727808630,,536338432,32346112,18616320,84799488,79613952,14180352,10305536,268152832,1525678080,4481024,57372672,27373568,1615437824,1196032,8484065280,,
1727808660,,409296896,32059392,18927616,84516864,79892480,13348864,10305536,268607488,1532301312,4489216,57425920,27353088,1599012864,1196032,8479338496,,
1727808690,,395636736,32395264,19898368,92151808,79618048,13377536,10305536,275316736,1522565120,4489216,57425920,27353088,1614651392,1196032,8491012096,,
1727808720,,396476416,32079872,19636224,90927104,80195584,13459456,10276864,275226624,1522659328,4489216,58019840,27357184,1578713088,1196032,8476864512,,
1727808750,,398581760,32407552,19357696,87306240,80195584,13459456,10272768,275226624,1522659328,4481024,57622528,27373568,1578713088,1196032,8486473728,,
1727808780,,401305600,32055296,19623936,75743232,80199680,13635584,10272768,267538432,1530228736,4481024,57622528,27369472,1582342144,1196032,8504614912,,
1727808810,,398954496,32407552,18759680,77594624,80195584,13635584,10272768,267538432,1530376192,4481024,58064896,27373568,1566175232,1196032,6062301184,,
1727808840,,366800896,32059392,19025920,58826752,80195584,13717504,10272768,269807616,1530511360,4481024,58613760,27377664,1566175232,1196032,6069104640,,
1727808870,,367321088,32403456,18960384,57806848,80465920,13770752,10272768,239325184,1530527744,4489216,57638912,27463680,1572458496,1196032,6119047168,,
1727808900,,367198208,32055296,21078016,56799232,80470016,12865536,10338304,231129088,1530527744,4485120,57712640,27504640,1585049600,1196032,6125248512,,
1727808930,,367726592,32399360,19746816,57180160,80199680,12881920,10338304,231354368,1515220992,4485120,57712640,27500544,1571401728,1196032,6167674880,,
1727808960,,367726592,32399360,19152896,57180160,80199680,13770752,10338304,226656256,1514692608,4485120,57913344,27500544,1593425920,1196032,6157242368,,
1727808990,,342904832,32403456,18968576,58286080,79736832,13770752,10338304,234786816,1514786816,4485120,57913344,27344896,1585459200,1196032,6109278208,,
1727809020,,342904832,32059392,19460096,47374336,79736832,13770752,10338304,234786816,1514815488,4485120,57819136,27357184,1572155392,1196032,6022373376,,
1727809050,,344326144,32399360,19017728,47403008,79732736,13971456,10338304,232726528,1514815488,4485120,57729024,27365376,1581400064,1196032,6041792512,,
1727809080,,344326144,32055296,18763776,47427584,80728064,13930496,10338304,237682688,1503862784,4485120,57729024,27369472,1566351360,1196032,6037913600,,
1727809110,,326766592,32378880,18710528,48418816,80719872,13926400,10338304,237133824,1503858688,4485120,57925632,27308032,1582551040,1196032,6070489088,,
1727809140,,367415296,32059392,18669568,49807360,79933440,13926400,10338304,237060096,1504002048,4509696,57483264,27303936,1582551040,1196032,6095257600,,
1727809170,,415801344,32059392,19259392,48656384,79216640,13758464,10338304,237060096,1504018432,4505600,57884672,27303936,1587847168,1196032,6135365632,,
