timestamp,gitaly,gitlab-exporter,gitlab-shell,gitlab-workhorse,kas,migrations,minio,postgresql,registry,sidekiq,toolbox,webservice
1727804550,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804580,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804610,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804640,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804670,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804700,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804730,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804760,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804790,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804820,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804850,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804880,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804910,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727804940,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727804970,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805000,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805030,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805060,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805090,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805120,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805150,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805180,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805210,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805240,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805270,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805300,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805330,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727805360,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805390,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805420,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805450,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805480,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805510,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805540,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805570,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805600,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805630,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805660,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805690,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805720,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805750,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805780,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805810,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727805840,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727805870,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727805900,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727805930,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727805960,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727805990,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,12500000000
1727806020,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,12500000000
1727806050,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,12500000000
1727806080,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,12500000000
1727806110,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,12500000000
1727806140,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,12500000000
1727806170,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,12500000000
1727806200,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,12500000000
1727806230,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,12500000000
1727806260,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,12500000000
1727806290,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,12500000000
1727806320,209715200,100000000,12000000,500000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,12500000000
1727806350,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727806380,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727806410,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727806440,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727806470,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727806500,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727806530,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727806560,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,22500000000
1727806590,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,22500000000
1727806620,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727806650,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727806680,209715200,100000000,12000000,900000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,22500000000
1727806710,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727806740,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727806770,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727806800,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727806830,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727806860,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727806890,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727806920,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727806950,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727806980,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807010,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807040,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807070,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807100,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807130,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807160,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807190,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807220,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807250,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807280,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807310,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807340,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807370,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727807400,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727807430,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727807460,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807490,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807520,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807550,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807580,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807610,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807640,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807670,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807700,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807730,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807760,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807790,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,7500000000
1727807820,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727807850,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727807880,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727807910,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727807940,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727807970,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727808000,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808030,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808060,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808090,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808120,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808150,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808180,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808210,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808240,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808270,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808300,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808330,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808360,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808390,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808420,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808450,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808480,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808510,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808540,209715200,100000000,12000000,300000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,7500000000
1727808570,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808600,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808630,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808660,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808690,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808720,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808750,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808780,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808810,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808840,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808870,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808900,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808930,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808960,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727808990,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809020,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809050,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809080,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809110,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809140,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809170,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809200,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809230,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809260,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809290,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809320,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809350,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809380,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809410,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809440,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809470,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809500,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809530,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809560,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809590,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809620,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809650,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727809680,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809710,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809740,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809770,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809800,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809830,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809860,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809890,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809920,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809950,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727809980,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810010,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810040,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810070,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810100,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810130,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810160,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810190,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810220,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810250,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810280,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810310,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810340,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810370,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810400,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810430,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810460,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810490,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810520,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810550,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810580,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810610,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810640,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810670,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810700,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810730,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727810760,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810790,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810820,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810850,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810880,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810910,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810940,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727810970,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811000,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811030,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811060,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811090,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811120,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811150,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811180,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811210,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811240,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811270,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811300,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811330,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811360,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811390,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,5000000000
1727811420,209715200,100000000,12000000,200000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,5000000000
1727811450,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,10000000000
1727811480,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,10000000000
1727811510,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,10000000000
1727811540,209715200,100000000,12000000,400000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,10000000000
1727811570,209715200,100000000,12000000,700000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,17500000000
1727811600,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,20000000000
1727811630,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,20000000000
1727811660,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,20000000000
1727811690,209715200,100000000,12000000,800000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,20000000000
1727811720,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727811750,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727811780,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727811810,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,4000000000,350000000,25000000000
1727811840,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727811870,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727811900,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727811930,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727811960,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727811990,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727812020,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727812050,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727812080,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
1727812110,209715200,100000000,12000000,1000000000,200000000,209715200,134217728,268435456,67108864,2000000000,350000000,25000000000
