"Time","VUs"
1712687250000,15.071428571428571
1712687280000,18
1712687310000,15.035714285714286
1712687340000,18
1712687370000,15.172413793103448
1712687400000,18
1712687430000,15
1712687460000,17.966666666666665
1712687490000,15.5
1712687520000,17.6
1712687550000,16.392857142857142
1712687580000,16.766666666666666
1712687610000,16.566666666666666
1712687640000,16.678571428571427
1712687670000,17.466666666666665
1712687700000,15.571428571428571
1712687730000,17.966666666666665
1712687760000,15.107142857142858
1712687790000,18
1712687820000,15.071428571428571
1712687850000,18
1712687880000,15.10344827586207
1712687910000,18
1712687940000,15
1712687970000,18
1712688000000,15
1712688030000,18
1712688060000,14.964285714285714
1712688090000,18
1712688120000,15.035714285714286
1712688150000,18
1712688180000,15.10344827586207
1712688210000,18
1712688240000,15.071428571428571
1712688270000,18
1712688300000,15.107142857142858
1712688330000,18
1712688360000,15.071428571428571
1712688390000,18
1712688420000,15.035714285714286
1712688450000,17.966666666666665
1712688480000,15.464285714285714
1712688510000,17.6
1712688540000,15.931034482758621
1712688570000,17.2
1712688600000,16.482758620689655
1712688630000,16.607142857142858
1712688660000,17.6
1712688690000,15.724137931034482
1712688720000,17.833333333333332
1712688750000,15.285714285714286
1712688780000,18
1712688810000,15.071428571428571
1712688840000,18
1712688870000,15.071428571428571
1712688900000,18
1712688930000,15.068965517241379
1712688960000,18
1712688990000,15.071428571428571
1712689020000,18
1712689050000,15.107142857142858
1712689080000,18
1712689110000,15.035714285714286
1712689140000,18
1712689170000,15.035714285714286
1712689200000,18
1712689230000,15.206896551724139
1712689260000,18
1712689290000,15.071428571428571
1712689320000,18
1712689350000,15.035714285714286
1712689380000,18
1712689410000,15.607142857142858
1712689440000,18
1712689470000,15.178571428571429
1712689500000,17.833333333333332
1712689530000,15.857142857142858
1712689560000,17.233333333333334
1712689590000,16.482758620689655
1712689620000,16.724137931034484
1712689650000,16.966666666666665
1712689680000,16.137931034482758
1712689710000,17.466666666666665
1712689740000,1.1111111111111112
1712689770000,1
1712689800000,1.6071428571428572
1712689830000,2
1712689860000,1.7142857142857142
1712689890000,2
1712689920000,1.75
1712689950000,2
1712689980000,1.7407407407407407
1712690010000,2
1712690040000,1.7407407407407407
1712690070000,2
1712690100000,1.75
1712690130000,2
1712690160000,1.7142857142857142
1712690190000,2
1712690220000,1.7777777777777777
1712690250000,1.9666666666666666
1712690280000,1.8928571428571428
1712690310000,1.8666666666666667
1712690340000,1.9666666666666666
1712690370000,1.7777777777777777
1712690400000,2
1712690430000,1.5714285714285714
1712690460000,2
1712690490000,1.75
1712690520000,2
1712690550000,1.7777777777777777
1712690580000,2
1712690610000,1.6666666666666667
1712690640000,2
1712690670000,1.7142857142857142
1712690700000,2
1712690730000,1.75
1712690760000,1.9
1712690790000,1.8928571428571428
1712690820000,1.8275862068965518
1712690850000,1.9666666666666666
1712690880000,1.7857142857142858
1712690910000,2
1712690940000,1.8148148148148149
1712690970000,2
1712691000000,1.7857142857142858
1712691030000,2
1712691060000,1.7037037037037037
1712691090000,2
1712691120000,1.75
1712691150000,2
1712691180000,1.7407407407407407
1712691210000,2
1712691240000,1.6666666666666667
1712691270000,2
1712691300000,1.8888888888888888
1712691330000,1.9333333333333333
1712691360000,1.8928571428571428
1712691390000,1.8666666666666667
1712691420000,1.9
1712691450000,1.8148148148148149
1712691480000,2
1712691510000,1.3333333333333333
1712691540000,0
1712691570000,0
1712691600000,0
1712691630000,0
1712691660000,0
1712691690000,0
1712691720000,0
1712691750000,0
1712691780000,0
1712691810000,0
1712691840000,0
1712691870000,0
1712691900000,0
1712691930000,0
1712691960000,0
1712691990000,0
1712692020000,0
1712692050000,0
1712692080000,0
1712692110000,0
1712692140000,0
1712692170000,0
1712692200000,0
1712692230000,0
1712692260000,0
1712692290000,0
1712692320000,0
1712692350000,0
1712692380000,0
1712692410000,0
1712692440000,0
1712692470000,0
1712692500000,0
1712692530000,0
1712692560000,0
1712692590000,0
1712692620000,0
1712692650000,0
1712692680000,0
1712692710000,0
1712692740000,0
1712692770000,0
1712692800000,0
1712692830000,0
1712692860000,0
1712692890000,0
1712692920000,0
1712692950000,0
1712692980000,0
1712693010000,0
1712693040000,0
1712693070000,0
1712693100000,0
1712693130000,0
1712693160000,0
1712693190000,0
1712693220000,0
1712693250000,0
1712693280000,0
1712693310000,0
1712693340000,0
1712693370000,0
1712693400000,0
1712693430000,0
1712693460000,0
1712693490000,0
1712693520000,0
1712693550000,0
1712693580000,0
1712693610000,0
1712693640000,0
1712693670000,0
1712693700000,0
1712693730000,0
1712693760000,0
1712693790000,0
1712693820000,0
1712693850000,0
1712693880000,0
1712693910000,0
1712693940000,0
1712693970000,0
1712694000000,0
1712694030000,0
1712694060000,0
1712694090000,0
1712694120000,0
1712694150000,0
1712694180000,0
1712694210000,0
1712694240000,0
1712694270000,0
1712694300000,0
1712694330000,0
1712694360000,0
