"Time","Redis","PostgreSQL","rails_2","rails_1","Gitaly"
1712663670000,212.6,80.8,213.4,196.6,94.8
1712663700000,166.4,72.6,205.4,191,91.2
1712663730000,242.79999999999998,144.2,197.6,131,6
1712663760000,200.6,145,180.6,127.6,3.6
1712663790000,272,147,165.4,193.4,3.2
1712663820000,270,134.8,165,162.4,3.8
1712663850000,522,240.6,275.2,247.8,4
1712663880000,489.8,264.8,262.8,273.6,3.6
1712663910000,349.59999999999997,139.39999999999998,275.6,112.2,3
1712663940000,344.59999999999997,277.2,242.8,256.4,3.6
1712663970000,303,96.6,212.8,171.8,36.2
1712664000000,399,251.4,278.8,273,68.2
1712664030000,250.4,191.39999999999998,146.2,229,56.8
1712664060000,507.8,231.6,553.6,541,826.8
1712664090000,411.8,213.8,320.8,517.8,509.8
1712664120000,219.79999999999998,119,231,205.4,135.2
1712664150000,213.79999999999998,122,194.8,208.2,135
1712664180000,490.40000000000003,232.20000000000002,286.6,272.4,54
1712664210000,473.6,225.4,279.6,275.6,43.8
1712664240000,379.6,106.2,270,279.8,114.8
1712664270000,407.6,90.80000000000001,266.6,262.4,100.4
1712664300000,319.40000000000003,168.2,300.8,304.6,183.2
1712664330000,320,191.8,300.2,315.6,156.6
1712664360000,287.40000000000003,142.4,371.6,336,134.8
1712664390000,285.8,148,432.6,356.8,139
1712664420000,417.2,89.2,187.4,217,25.6
1712664450000,419.2,85.4,176.8,203.2,24.2
1712664480000,231.79999999999998,78.4,174.2,139,7.2
1712664510000,181.8,263.4,176.2,203.8,6.8
1712664540000,225.6,296.6,165.4,210,6.2
1712664570000,272.6,185,188,191.4,5.6
1712664600000,253.79999999999998,183.2,179.4,184.8,5.4
1712664630000,287.6,184.79999999999998,180.6,181.2,4.4
1712664660000,263.4,180.6,179.6,174.8,4.8
1712664690000,253.6,559.6,239.4,364.6,18
1712664720000,190,343.2,360.8,274.4,20.6
1712664750000,255,312.6,337.6,328.8,154.6
1712664780000,256.8,330.8,327,338,159.4
1712664810000,689.2,232.2,276.2,356.4,35.2
1712664840000,654,243.6,248.8,286.8,33.8
1712664870000,486.6,275.2,274,248.2,4.8
1712664900000,481.59999999999997,284.2,255.4,267.6,5.4
1712664930000,485.79999999999995,215.8,280,217.4,4.6
1712664960000,449,282.8,264.8,280,5.8
1712664990000,260.40000000000003,110,187,153.6,16
1712665020000,225.6,260.8,179,253.8,20.6
1712665050000,204,186.2,140.2,163.8,14.8
1712665080000,203.79999999999998,376.6,193.6,220.6,21.4
1712665110000,229.8,353.8,247.2,209,20.4
1712665140000,395.40000000000003,105.4,381.4,313.6,216.4
1712665170000,505.6,100.19999999999999,336.6,401.2,243.8
1712665200000,256.2,278.2,259.4,259.2,63.6
1712665230000,265.6,276.6,250.4,264.4,71
1712665260000,198.6,191.79999999999998,166.2,171.4,6.8
1712665290000,188,215.2,166.6,165.2,4.4
1712665320000,177.6,6,87,102.4,5.6
1712665350000,161.4,5.8,84.4,78.6,4.4
1712665380000,187,5.2,81,95.8,5.8
1712665410000,156.79999999999998,3.5999999999999996,89.2,94.2,4.8
1712665440000,164,5,89.2,88.6,5.8
1712665470000,221.2,4,96.6,84.8,4.4
1712665500000,189.8,5,99,81.6,5.6
1712665530000,156.4,4,84.8,86.4,4
1712665560000,155.6,5.4,83.2,81.4,6.4
1712665590000,179.79999999999998,5,87.4,106.6,4.2
1712665620000,172.79999999999998,5.2,98.6,97.4,5.4
1712665650000,174.79999999999998,4.8,90.4,88.2,4.2
1712665680000,200.79999999999998,5.2,87,95.8,5.6
1712665710000,191.6,3.8,88.6,84.6,4.6
1712665740000,187.2,5,93.8,80.2,5.6
1712665770000,179.2,3.5999999999999996,96.4,82.6,4.2
1712665800000,174.4,5,90.6,89.6,5.4
1712665830000,149,3.8,93,86.2,4
1712665860000,177.2,5,88.2,90.8,6.2
1712665890000,162.4,3.8,84.6,82.4,4.2
1712665920000,186,5,88,79.4,5.4
1712665950000,184.6,4.2,79.2,72,4.2
1712665980000,159.4,5.2,78.4,82.2,5.6
1712666010000,176,3.5999999999999996,85.6,83.2,4.4
1712666040000,154.4,5.2,91,81.2,5.6
1712666070000,186.4,3.8,97.2,94.6,4.4
1712666100000,176.8,5.2,86.2,90.2,5.4
1712666130000,163.79999999999998,4,76.8,84.2,4
1712666160000,181.6,5,86.6,77.8,6.2
1712666190000,163.79999999999998,4,80.2,85.4,4.4
1712666220000,176,63.8,129,108.4,5.6
1712666250000,183,98.80000000000001,120.4,110.2,4.4
1712666280000,223.2,184.39999999999998,181.4,167.6,5.8
1712666310000,202.4,172,159.2,154.2,4.4
1712666340000,235.6,67.8,127,132.2,5.8
1712666370000,183.8,60.6,113.8,116.2,4.4
1712666400000,162.79999999999998,228,184.8,179,5.6
1712666430000,173.2,220,193.4,176.6,4
1712666460000,173,217.4,178.2,162,5.4
1712666490000,177.4,212.2,157,172.6,4
1712666520000,269.40000000000003,165.39999999999998,166.2,158.6,5.6
1712666550000,255.6,183.8,171.6,166.8,4.4
1712666580000,262.8,214,337.2,165.2,5.8
1712666610000,263,601,399.4,406.2,4.4
1712666640000,169.4,229.20000000000002,113.2,250,5.8
1712666670000,167.2,65.80000000000001,95.2,96.4,4.4
1712666700000,183.4,69.80000000000001,120.6,103.8,5.4
1712666730000,187.6,236.2,172,173.6,4.4
1712666760000,206.2,238.6,164.2,191,5.2
1712666790000,191.6,298.8,217,209.2,4.4
1712666820000,199.4,295.4,212.6,188.4,5.6
1712666850000,227.4,27.8,104.8,95.2,4.4
1712666880000,196.4,28.400000000000002,94.8,89.4,5.8
1712666910000,183.20000000000002,33.2,97.2,99.2,4.6
1712666940000,169,26.4,102.2,95.8,5.6
1712666970000,159.79999999999998,69.8,117.6,103.8,4.4
1712667000000,193,66.4,119.4,97.2,5.6
1712667030000,189.6,203.8,162.8,161.8,4
1712667060000,218.6,207,160,154.2,5.4
1712667090000,213.2,775.2,434.8,446,4.2
1712667120000,198.4,777.6,447.4,438.4,5.8
1712667150000,162,147.2,145.2,139.2,4.4
1712667180000,216.6,141.8,133.2,127,5.8
1712667210000,165.4,127.19999999999999,119.2,124.2,4.4
1712667240000,178.6,87,123.8,111.2,5.6
1712667270000,181,211.60000000000002,154,152.6,4.4
1712667300000,205.4,211,159.4,171.2,5.6
1712667330000,209.79999999999998,160.2,118,189.4,4
1712667360000,198.4,57.4,108.2,106.8,5.6
1712667390000,187.4,54.6,104.4,112.6,4.4
1712667420000,187,59,101.6,98,5.4
1712667450000,257.8,186.39999999999998,146.8,165,4.4
1712667480000,248.79999999999998,190.79999999999998,159.8,153.2,5.8
1712667510000,211.20000000000002,166.4,133.6,152.6,4.8
1712667540000,179.4,95.4,114.2,120.6,5.6
1712667570000,188.8,79,126.8,116.6,4.6
1712667600000,188.79999999999998,119,119.8,116.8,5.4
1712667630000,180.6,77,130,101.4,13.4
1712667660000,187.6,202.2,152.4,156.6,23.4
1712667690000,171.2,173.6,99.4,144.6,11.4
1712667720000,156.79999999999998,60.199999999999996,95.6,104.2,4.4
1712667750000,176.79999999999998,61.6,112.4,98.4,3.4
1712667780000,183.79999999999998,190.60000000000002,177.2,171.6,4.8
1712667810000,213.20000000000002,192.6,177.4,181.8,4
1712667840000,176,56.8,99.4,101.4,5.6
1712667870000,171.79999999999998,55.6,103.4,109.6,4.4
1712667900000,208.8,97.2,129.4,143.8,36.6
1712667930000,211.6,111.6,136.4,126.6,36
1712667960000,219.6,58.6,120.4,108.8,7.2
1712667990000,235,62,112.8,113,4.4
1712668020000,250.4,79.4,130.6,109.2,23.2
1712668050000,195.4,79.4,117.8,118.8,20.6
1712668080000,182.20000000000002,110.80000000000001,130.8,115.8,22.4
1712668110000,208.6,104,127.4,120.6,21
1712668140000,211.4,58.4,203.8,188,146.2
1712668170000,206.79999999999998,55.8,180,188,150.8
1712668200000,205.4,58.6,184.4,168,146.6
1712668230000,203.4,55.2,189,181.2,153.6
1712668260000,228.20000000000002,58,168.4,164.2,36
1712668290000,203.2,55.400000000000006,170.4,169.6,34.8
1712668320000,224.4,60.6,134.8,124.6,43.6
1712668350000,188.6,63.4,123.2,116.4,40.8
1712668380000,209.6,44.8,412.6,369.2,440
1712668410000,196.4,40.400000000000006,366.2,385.6,480.2
1712668440000,234.79999999999998,57.199999999999996,182.8,174.6,101
1712668470000,216.6,57.8,189.2,164.8,100.6
1712668500000,209.4,57.8,149.6,141.6,30
1712668530000,230.20000000000002,57.2,144.4,130.2,30.6
1712668560000,225.79999999999998,40.8,126.6,122.8,37.6
1712668590000,231.4,59,138.2,126.4,38.4
1712668620000,219.79999999999998,45.8,122.4,112.8,4.6
1712668650000,182.6,65.8,113.2,121.2,4.2
1712668680000,167.2,52.8,109.8,123.8,3.4
1712668710000,183.6,111,109.8,121,4
1712668740000,197.2,106.4,102.2,130.2,3.2
1712668770000,212.20000000000002,14.600000000000001,115.2,90.2,535.2
1712668800000,155.79999999999998,23.2,102.6,113,28.2
1712668830000,149.20000000000002,18,123.8,130.8,27.2
1712668860000,168.79999999999998,20.4,128.6,140.4,34.6
1712668890000,195.2,44,113.8,112.2,29
1712668920000,210.2,23.799999999999997,123,101.6,25.8
1712668950000,211.4,38,118.2,98.4,4.4
1712668980000,174.2,37.6,105.8,82.8,3.6
1712669010000,189,39.2,109.4,107.8,4.4
1712669040000,184.2,41,103.2,113.4,3.4
1712669070000,239.4,73.2,141,129.4,4.2
1712669100000,262.8,69.39999999999999,140.4,125.2,3.2
1712669130000,220,87,116.2,139,4.4
1712669160000,227.6,75.4,112.6,130.4,3.4
1712669190000,249.79999999999998,76.6,125.6,143.2,19.4
1712669220000,211.2,66.6,124.4,123.6,20.8
1712669250000,270.79999999999995,47.199999999999996,223,145,162.2
1712669280000,262.8,54,217.8,202.8,198.6
1712669310000,205,33.800000000000004,115.2,180.4,62.2
1712669340000,199.4,31.8,126.4,98,32.4
1712669370000,191.6,31.6,121.8,106.2,32.8
1712669400000,245.4,61.400000000000006,136.4,133.4,16.2
1712669430000,228.4,61.599999999999994,146.6,143.6,19.2
1712669460000,252,27.6,148.8,127.2,23.6
1712669490000,225.6,29,126.6,136.8,27.6
1712669520000,210.6,51,136.4,137.6,43.2
1712669550000,219.6,49,130.2,140.6,42
1712669580000,218.79999999999998,35.6,117.6,162.4,33
1712669610000,192.6,47.599999999999994,126.2,160.8,38
1712669640000,219.79999999999998,35.6,132.2,220.2,37
1712669670000,206,37,133,170.2,37
1712669700000,264.6,30.200000000000003,100,119.4,10.6
1712669730000,290.79999999999995,29.8,113.2,131.8,11.6
1712669760000,196.20000000000002,22.8,130.6,97.2,4.6
1712669790000,175.2,49.800000000000004,143.8,97.8,6.6
1712669820000,198,69.6,117,101.4,4.6
1712669850000,201,65.2,101,121.2,5
1712669880000,197,53.599999999999994,100.2,109.4,3.8
1712669910000,193.79999999999998,50.6,108,94,5
1712669940000,209.4,49.800000000000004,108.4,104,4.2
1712669970000,163.79999999999998,156,144.6,176.8,9.2
1712670000000,172,159.4,145.4,139,7.4
1712670030000,199.2,45.199999999999996,160.8,134,65.4
1712670060000,239,58.800000000000004,169.8,147.2,73.2
1712670090000,353.6,51.800000000000004,152.4,133.2,15.2
1712670120000,285.20000000000005,65.8,130.2,154.6,16.2
1712670150000,239,40.6,135.4,135,5.2
1712670180000,251.2,74,129.8,149.2,4
1712670210000,229.6,75.2,121.2,148.8,5.4
1712670240000,279,77.2,127,135.4,5
1712670270000,239.4,73.6,117.8,120.6,5.4
1712670300000,179.4,78.2,115.4,114.4,9.4
1712670330000,200.6,67,121.6,138.4,9.8
1712670360000,178.79999999999998,101,126.8,131.8,9
1712670390000,174,105,119,105.6,10.6
1712670420000,280,25.200000000000003,163.4,159,84
1712670450000,247.6,28.2,200.8,154.6,47.2
1712670480000,222.79999999999998,79.39999999999999,133,139.8,24.4
1712670510000,191.6,70.39999999999999,128.8,123.2,20.4
1712670540000,178.79999999999998,52.400000000000006,119.4,113,5.2
1712670570000,176.6,50.6,115.6,108.4,5.4
1712670600000,168.79999999999998,5.8,87.4,75.2,4.2
1712670630000,158.6,3.8,80.8,82.6,5.6
1712670660000,175.6,5.2,76.2,84.8,4.4
1712670690000,155,3.8,79.4,80.4,5.6
1712670720000,194.20000000000002,5.4,92.4,81.8,4.4
1712670750000,169.79999999999998,5.2,100.6,86.4,5
1712670780000,183.8,5.2,84,81,4.2
1712670810000,178.4,17.6,91.6,81.8,4.8
1712670840000,165.79999999999998,5.6,76.6,78.2,5.2
1712670870000,198.8,5.2,91.8,80.4,4.8
1712670900000,195.4,5.4,92.8,84.8,4
1712670930000,154.4,7.6,98.6,83.4,5
1712670960000,202.79999999999998,5.6,98,102.6,3.8
1712670990000,155.4,4,88.8,93.2,5
1712671020000,183.6,5.2,76.2,78.6,4.8
1712671050000,174.6,4.8,82.6,75.2,5.4
1712671080000,161.6,5.2,77,77.6,3.8
1712671110000,167.79999999999998,4,89.6,94.8,5
1712671140000,171.6,5.4,104.2,88.8,5.2
1712671170000,171.79999999999998,4,92.2,81.8,5.2
1712671200000,171.8,827.1999999999999,90.8,83.6,4.4
1712671230000,161.6,4,79,80.2,5
1712671260000,166.4,5.2,82.8,83.2,4.2
1712671290000,201.4,4.2,109.8,81.6,5
1712671320000,203.4,5.6,87.8,85.2,4.4
1712671350000,161,3.8,92,75,5.4
1712671380000,174.4,5.4,88.8,83.4,4
1712671410000,150.6,4.2,80,78.8,5
1712671440000,187,5.4,81.4,94.2,5
1712671470000,190,4.6,89.4,83.6,4.8
1712671500000,199.6,120.4,163.6,147.6,4
1712671530000,213.79999999999998,132.4,146.6,164.2,5
1712671560000,275.20000000000005,144.4,279.8,146.6,4.4
1712671590000,272.4,410.6,278.2,268.2,5.2
1712671620000,191.4,263,140.4,214.6,4.6
1712671650000,180.4,132.8,160.4,163,5.2
1712671680000,191,139,148,168.4,4
1712671710000,202.4,547,317.2,308.2,5.2
1712671740000,190,532.2,242.2,300,4.4
1712671770000,229.6,501,305.4,276.8,4.8
1712671800000,170.6,501,279.2,280.8,4
1712671830000,263,434.8,288.6,299.6,5
1712671860000,277.8,436.4,288.6,283.4,3.8
1712671890000,478.8,1480.2,875.2,806.8,5.2
1712671920000,459.8,1442.6,825.2,808.4,4.2
1712671950000,184.4,146.2,129.6,121,5.4
1712671980000,188.4,148.4,129,136.2,4.2
1712672010000,205.2,569.8,302.2,311.2,4.8
1712672040000,204.6,575.6,289.6,300.6,4.2
1712672070000,209.79999999999998,730.6,361,355.6,4.8
1712672100000,180.4,727.8,371.8,345.4,4.4
1712672130000,227.4,55.6,114.2,120.2,4.8
1712672160000,224.20000000000002,55.6,118,124,4.4
1712672190000,228.2,56.2,129.6,139.6,5
1712672220000,259,53.4,128.6,128.4,3.8
1712672250000,202.4,144.6,136,138.6,5.4
1712672280000,195.6,144.4,130.2,126,4.2
1712672310000,235.8,468.4,288.2,276.8,5
1712672340000,213.6,467.2,268.2,273,4.4
1712672370000,283.40000000000003,1897.4,1019.6,991.4,4.8
1712672400000,253.2,1974.2,942.6,1011.5999999999999,4.4
1712672430000,203.79999999999998,321.4,216.22701838529179,194.4,5
1712672460000,192.2,320.8,214.8,192.6,4.2
1712672490000,227.79999999999998,138.4,188,143.6,5.4
1712672520000,204.4,183.2,174,172.2,4.4
1712672550000,254.79999999999998,179.20000000000002,262.6,160.2,5.2
1712672580000,219.6,484.8,277,263.6,4.2
1712672610000,223,317.40000000000003,255.2,222.2,5.2
1712672640000,218.2,124.2,142.8,153.8,4.4
1712672670000,195.8,120.2,123.4,134.2,4.8
1712672700000,253.8,122.6,137,134.8,4.2
1712672730000,202,121.39999999999999,125.4,144.2,5
1712672760000,339.8,434.4,260,272.8,4.4
1712672790000,345.40000000000003,427.6,267.4,261.6,5.6
1712672820000,201.2,214,182.4,166.8,4.2
1712672850000,181.6,211.6,158.2,163.6,5
1712672880000,204.6,248.4,186.4,173.2,4.2
1712672910000,179,260.4,164.8,166.8,5.2
1712672940000,181.79999999999998,482.6,255.2,260.4,67.2
1712672970000,200.2,483,250.8,262.2,68.2
1712673000000,187.8,125.8,134,137.6,6.8
1712673030000,193.4,128.6,146.6,128.2,5.6
1712673060000,225,445,313.6,300.8,4.4
1712673090000,232.6,450.40000000000003,315.6,317.8,5.4
1712673120000,209.79999999999998,122.39999999999999,148,142.2,4.6
1712673150000,202.2,122.2,146,145.2,5.4
1712673180000,327.8,210.6,211.4,206,81.8
1712673210000,300.4,207.2,208.4,206.4,81.8
1712673240000,236.4,125.19999999999999,151.8,158,5
1712673270000,203.60000000000002,121.8,146.8,143,5.4
1712673300000,248,172.8,186.4,192.4,53.8
1712673330000,253.4,175,198.6,201.8,65.8
1712673360000,255.2,245.60000000000002,192.2,205.2,45.8
1712673390000,252.20000000000002,233.6,176,176.8,46.8
1712673420000,240.6,126.39999999999999,332.8,336.2,360.8
1712673450000,206.6,119.4,327,326,357.4
1712673480000,226.6,100.4,330.2,255.2,341.8
1712673510000,217.4,122.6,324,339.8,350.6
1712673540000,292.79999999999995,66.6,384.8,313,178.8
1712673570000,258.40000000000003,122.2,259.6,246.6,81.6
1712673600000,233,83.80000000000001,158.8,180.6,64.6
1712673630000,277,124.4,181.8,189.6,99.2
1712673660000,232.2,104.6,181.2,154,93.2
1712673690000,220.79999999999998,91.8,753.2,701.8,969
1712673720000,227.20000000000002,57,335.2,713.4,507
1712673750000,258.2,123.80000000000001,276.8,297.2,214.4
1712673780000,253.4,131,271.8,294.8,214.4
1712673810000,287.79999999999995,123,212.8,203.8,65.4
1712673840000,282.2,127.4,209.4,219.2,66.4
1712673870000,236.4,122.8,184.6,200.8,73.2
1712673900000,272.8,129,206.8,203.6,78.8
1712673930000,226.8,135.8,154,168,6.2
1712673960000,260.40000000000003,134.20000000000002,160.4,169.2,5.4
1712673990000,233.4,248.6,167.2,183.8,4.6
1712674020000,209.4,250,166.6,171.8,5.6
1712674050000,201.2,12.200000000000001,688.4,109.2,618.4
1712674080000,169.4,23.200000000000003,95.4,129.4,30.6
1712674110000,161.8,19.2,127.4,129.2,27.4
1712674140000,172,18.8,126,134.4,32.4
1712674170000,162.6,22.8,109.2,106.2,31.8
1712674200000,167,21,106.4,108.4,28
1712674230000,192.6,42.6,118.6,105.8,6.2
1712674260000,185.2,40.6,113,101.4,5.4
1712674290000,217.79999999999998,42.4,101,128.6,4.2
1712674320000,209,38.6,105.2,116,5.8
1712674350000,254,39.8,163.2,105.6,4.8
1712674380000,261.8,71.4,141.8,132,5.4
1712674410000,279,80.2,137.8,117,4.4
1712674440000,228.4,77.4,117.6,145.8,5
1712674470000,221.4,72.4,137.6,139.6,4.2
1712674500000,231,77.6,135.8,162.4,20.8
1712674530000,220.6,81.8,126.8,142.6,20
1712674560000,269.8,62,195,197.2,213.6
1712674590000,277,56.2,213.4,209.6,193.4
1712674620000,176,30.8,115.8,115.6,30.4
1712674650000,178.2,30.8,111.6,129.4,32.8
1712674680000,251,60.599999999999994,142.6,131.2,18
1712674710000,246.6,60,140.8,133.2,18.8
1712674740000,212.6,28.8,124.8,159,35
1712674770000,244.4,35.8,132.8,132,30
1712674800000,258,38.8,152.8,142,44.8
1712674830000,220,48.8,2048.2000000000003,145.6,46
1712674860000,187.6,41.4,151.6,119.4,22.4
1712674890000,213.4,34.4,179.2,121.8,40.6
1712674920000,212.2,31,104,149,14.2
1712674950000,226.2,25.799999999999997,102.2,116.4,10.8
1712674980000,259.2,28.200000000000003,112.2,121.8,10.8
1712675010000,184.4,94.80000000000001,102.8,128.2,6
1712675040000,224,83,106.6,129,5.6
1712675070000,216.8,54.6,114.6,110.8,4.8
1712675100000,210,56,110.8,106.8,5
1712675130000,233.79999999999998,58.6,131.4,121.6,3.4
1712675160000,209.8,55,107.2,116.4,5
1712675190000,193.20000000000002,115.6,170,148,7.2
1712675220000,217.2,182.8,145,186.4,6.4
1712675250000,244,100.2,154.6,133.2,9
1712675280000,203.6,56.4,166.2,150.6,73.8
1712675310000,201,51,171,113.4,67
1712675340000,294.6,70.4,158.6,140.6,16.2
1712675370000,352.8,55.599999999999994,152,132.4,14.8
1712675400000,230.4,74.6,121.4,135.4,5.4
1712675430000,237.8,77.2,123.2,138.8,3.8
1712675460000,241.4,77,131,125.4,4.8
1712675490000,281.8,76.4,140,122.4,4
1712675520000,228,66.8,148.2,111.4,8.8
1712675550000,197.8,64,131.6,111.2,8.2
1712675580000,222.8,113.8,118.8,149.2,10
1712675610000,164.2,93.8,105,123.8,7.8
1712675640000,246.79999999999998,22.200000000000003,170.2,131.6,38.2
1712675670000,217,30.6,169.8,183.8,50.4
1712675700000,212.79999999999998,41.8,137.8,108.6,27
1712675730000,200.4,71.685303514377,139.8,143.6,23.8
1712675760000,167.4,57.800000000000004,96.6,130.6,9
1712675790000,207.2,53.6,107.2,109,4
1712675820000,212.4,51.6,96.4,124.8,5.2
1712675850000,190.79999999999998,4.2,84.8,91.8,4
1712675880000,164,5.4,84,83.2,5.2
1712675910000,215,5.4,95.4,86,4.2
1712675940000,192.4,5.4,93.2,94.4,5.2
1712675970000,171.2,4.2,78.6,76.2,4.2
1712676000000,180,5.4,78.2,80.8,5.4
1712676030000,180.6,4,80.6,77,4
1712676060000,209.6,5,86.2,77.6,5
1712676090000,163.2,26,78.8,82,3.8
1712676120000,161.4,5.2,78,80.6,5
1712676150000,150.2,5.2,81.2,80.6,4
1712676180000,188.79999999999998,5,88,85.4,5
1712676210000,181.6,4.2,80.2,84.8,3.8
1712676240000,164,5,86.8,82,5
1712676270000,166.79999999999998,4,87.4,85,3.8
1712676300000,155.4,5,83.6,89.8,5.2
1712676330000,175.79999999999998,4.4,78.8,94.2,4.2
1712676360000,196.6,4.6,82,90.2,5.2
1712676390000,180.8,6,79.8,103.2,3.8
1712676420000,160.4,3.8,91.2,84.2,5.2
1712676450000,174.4,4,88.6,81.4,4.2
1712676480000,173.4,4.2,88.6,103.4,5.2
1712676510000,177.2,4,92.4,94.2,4
1712676540000,183.8,4.4,83,88.4,5.4
1712676570000,198.4,4.2,95.2,89,4.2
1712676600000,197.4,4,91.6,90,5.6
1712676630000,169.20000000000002,4.2,89.2,81.6,4.6
1712676660000,188.6,4.4,81.4,91.2,5.2
1712676690000,177.6,4,87,100.8,4
1712676720000,187,4.2,88.8,86,5.4
1712676750000,233,339.4,273.8,268.8,4.4
1712676780000,232.2,337.6,290.4,266.4,5.2
1712676810000,488,1265,633.6,639.6,4.6
1712676840000,510.20000000000005,1262.4,659.4,670.2,5.6
1712676870000,264.40000000000003,401.59999999999997,305.8,321.2,4.2
1712676900000,224.4,399.2,309,311.8,5.8
1712676930000,249.4,1230.8,504.2,486.8,4.4
1712676960000,259,1219.8,494.2,525.2,5.8
1712676990000,233.20000000000002,1492,721.4,686,4.4
1712677020000,229.6,1482.6,689,674.8,5.8
1712677050000,498.20000000000005,1359.8000000000002,713.6,697,4.2
1712677080000,479.6,1329.2,695.6,680.4,5.8
1712677110000,654.4,1675.4,1295.4,1219.8,4.6
1712677140000,629.6,1544.4,1130.8,982.6,5.4
1712677170000,214.6,384.8,246.6,242.8,4.4
1712677200000,222,405.20000000000005,261.8,249,5.6
1712677230000,221,1769.8,815,787.2,4.2
1712677260000,251,1768.8,737.2,733.2,5.8
1712677290000,243.2,2304.2,945.4,935.2,4.6
1712677320000,225.79999999999998,2460,942.2,1024,5.2
1712677350000,331.40000000000003,509.2,245.8,298.6,4.6
1712677380000,341.8,152,219.2,213.4,5.4
1712677410000,321,103,209.4,188.6,4.2
1712677440000,352,152.8,203.6,214,5.6
1712677470000,247.8,105.6,222.6,165.4,4.2
1712677500000,255,396,272.6,261.6,5.8
1712677530000,240.79999999999998,363.6,336.2,250.8,4.2
1712677560000,396.6,1477.6,727.4,682.8,5.6
1712677590000,325.6,1455.2,408.4,689,4.2
1712677620000,441.2,5827.2,2983,2757,6
1712677650000,437.40000000000003,4321.2,2442.4,2363.6,4.6
1712677680000,247.8,979.4,498.8,454.6,5.6
1712677710000,217.20000000000002,958.8000000000001,466.2,446.4,4.4
1712677740000,222.4,553.8,368.4,370,5.4
1712677770000,231.4,564.2,349.2,361,4.4
1712677800000,382.2,1576,692.6,672.6,5.6
1712677830000,366.8,1575.8000000000002,695.4,659,4
1712677860000,324,339.4,280.2,260.8,5.6
1712677890000,316.4,342,288,268.6,4
1712677920000,341,337,308.6,274,5.8
1712677950000,322.20000000000005,339.59999999999997,272.8,278,4.4
1712677980000,770.8000000000001,1246.2,672,666.4,5.8
1712678010000,794.4000000000001,1284.6,652,664,4.8
1712678040000,235,640,326,326.4,5.8
1712678070000,220.6,637.5999999999999,330.4,331.6,4.6
1712678100000,231.79999999999998,750.2,406.2,381.2,5.2
1712678130000,231.6,744.6,360.4,380.4,4.2
1712678160000,238.4,1951.8000000000002,696.6,713.8,164.6
1712678190000,255.6,1643,623.9008792965628,568.6,143
1712678220000,234,346.8,239.8,237.6,5
1712678250000,235.79999999999998,346.8,243.6,240.8,4
1712678280000,342.6,1439,851.2,818.2,6
1712678310000,380,1399.8000000000002,793.8,788.6,4.2
1712678340000,305.20000000000005,317.2,292,306,6.4
1712678370000,307.20000000000005,376.20000000000005,269,144.08645187112268,4.2
1712678400000,672.4,357.2,480.2,331.6,257
1712678430000,659.8,603.6,475.8,475.2,250.8
1712678460000,292.20000000000005,299.4,297.4,342.2,126.2
1712678490000,292,335.4,284.6,277.8,42.8
1712678520000,320.8,255.6,291.2,218.4,57.8
1712678550000,434,503.8,430.8,425,202.8
1712678580000,322.59999999999997,495.2,301,425,117.8
1712678610000,375.20000000000005,709.4,385.8,401.2,136.2
1712678640000,360.6,692.4,323,395,127
1712678670000,333.8,366,810.2,896.4,1156.4
1712678700000,308,368.4,831,864.6,1153
1712678730000,290.8,368,705.6,897.6,1157
1712678760000,291.8,366.8,696,1023.4,1163.6
1712678790000,416.2,360.6,530.2,565.2,248.6
1712678820000,467.8,356,547.6,525,248.4
1712678850000,417.6,368.79999999999995,363.8,376.6,292.2
1712678880000,432,363.8,361.6,365.2,295.6
1712678910000,245.2,82.2,787,684.8,895.2
1712678940000,238.79999999999998,73,621.8,630,768
1712678970000,425,364.2,680.4,694.6,696.2
1712679000000,424.40000000000003,363,642.8,648,680
1712679030000,462.20000000000005,364.79999999999995,438.8,456.2,192.6
1712679060000,469.20000000000005,368.6,401.6,428.2,191
1712679090000,432.8,365.2,407.2,396.4,202
1712679120000,459.40000000000003,369.4,402.4,397.6,191.8
1712679150000,286.2,387.2,290.6,305.2,5
1712679180000,301.20000000000005,396.8,287,297.2,4.2
1712679210000,293,761.4,361.2,369.2,5.6
1712679240000,298.4,759.8,356.6,362.6,4.2
1712679270000,214.6,25.799999999999997,8812.2,140.6,5216
1712679300000,167.4,42,137.8,141.2,49.2
1712679330000,180,47.4,242,185.2,105
1712679360000,171,55,209.2,222.4,111.4
1712679390000,197.2,46.8,148.4,155.6,58.8
1712679420000,162.6,73.2,169.6,188.8,91.8
1712679450000,196,75.4,138.4,187.4,51.4
1712679480000,213.79999999999998,143.6,170,118.6,5
1712679510000,217,140,123.4,139,5.8
1712679540000,255,135.4,163.6,152.8,4.6
1712679570000,269.20000000000005,140.8,166.8,161.2,5.6
1712679600000,478,266.59999999999997,275.8,273.8,5
1712679630000,493.59999999999997,259,273.2,262.8,5.8
1712679660000,364.8,282.2,245.4,240.4,5.8
1712679690000,357.2,314.4,243.2,249,6.6
1712679720000,392.4,256.4,264.4,250.4,66.6
1712679750000,410.8,259,265.6,238.4,68.8
1712679780000,559.4,226.2,551.8,562.6,819.4
1712679810000,507.6,211.4,548.2,541,813.6
1712679840000,235.4,131,258.2,207.2,139
1712679870000,232,126.4,218.8,197.8,137
1712679900000,522.6,229.8,280.2,280.6,45
